id,rarity_id,ingredient_type_id,characters_id,name,price,isunique,description,bought,used,up_feature_id,effect,support,support_2,support_3,special,Evol_salary,Evol_maintenance,Evol_staff,personalization
241,5,5,NULL,Supplément de pointes ,120,0,"Précision support : Armure moyenne ou lourde
Utilisation : Passive
Effet : Des pointes de fer, soudées sur l’armure, infligent des dégâts (blessure légère) à l’opposant lors de confrontations sous les compétences de pugilat ou combat à mains nues.",0,0,NULL,Offensif,Armures,,,0,0,NULL,NULL,0
242,5,5,NULL,Supplément de pointes (caparaçon) ,150,0,"Précision support : Cheval, Monture légendaire, Dragon
Utilisation : Passive
Effet : Des pointes de fer, soudées au harnachement de la monture, infligent des dégâts supplémentaires (blessure légère) à tout opposant percuté lors d’une charge.",0,0,NULL,Offensif,Animalerie et Dragonerie,,,0,0,NULL,NULL,0
243,5,5,NULL,Système de poulies,200,0,"Précision support : Arc
Utilisation : Passive
Effet : Confère un bonus en dégâts (passe automatiquement une blessure légère en blessure moyenne) ainsi qu’une plus grande portée (+100 mètres), mais rend en contrepartie l’arc lourd et encombrant, réduisant ainsi sa maniabilité (nécessite un niveau Très bon en Arme de trait).",0,0,NULL,Offensif,Armes,,,0,0,NULL,NULL,0
244,5,5,NULL,Désarmement impossible ,100,0,"Utilisation : Passive
Effet : Il est impossible de désarmer le porteur.",0,0,NULL,Soutien,Armes,,,0,0,NULL,NULL,0
245,5,5,NULL,Esthétisme ,400,0,"Précision support : Armure, Bouclier, Vêtement
Utilisation : Passive
Effet : Un art délicat qui consiste à graver ou peindre des symboles et dessins sur les armures et les boucliers, afin d’inspirer la terreur aux adversaires ayant une Force mentale inférieure à celle du porteur.
Jet de sauvegarde : Force mentale",0,0,NULL,Soutien,Armes,Armures,Vêtements,0,0,NULL,NULL,0
246,5,5,NULL,Lamentations ,250,0,"Précision support : Arme contondante, Fouet
Utilisation : Active
Effet : Par un savoir-faire musical et le travail habile du bois ou du cuir, l’arme est dotée d’orifices, qui produisent, au maniement de cette dernière, des sifflements à basse fréquence capables de déconcentrer et de déstabiliser l’adversaire (-5 aux jets en Perception et Coordination).",0,0,NULL,Soutien,Armes,,,1,0,NULL,NULL,0
247,5,5,NULL,Parade,200,0,"Précisions support : Toute arme pouvant parer une attaque
Utilisation : Active (parer avec cette arme)
Effet : La confection sur-mesure rend la parade solide. Augmente la MR de 10 points si un coup est paré avec cette arme.",0,0,440,Soutien,Armes,,,0,0,NULL,NULL,0
248,5,5,NULL,Peinture / Gravure / Broderie,120,0,"Précisions support : Armure, Bouclier, Vêtement
Utilisation : Passive
Effet : Emblème de famille, peintures tribales ou encore gravures. Cette amélioration inspire le courage. Réduit les effets de Peur et d’Intimidation pour le porteur et ses alliés (5 mètres d’effet). Confère un bonus (+5 aux jets) en Force mentale.",0,0,114,Soutien,Armures,Armes,Vêtements,0,0,NULL,NULL,0
249,5,5,NULL,Perce-oreille,50,0,"Précisions support : Instrument de musique
Utilisation : Passive
Effet : Système ingénieux modifiant la caractéristique et la hauteur d’un son musical d’un instrument de musique, se plaçant sur le pavillon ou sur les cordes vers un des sillets. Il permet alors d’augmenter la portée d’un instrument de musique. Cela permet de doubler la portée d’un effet, même magique, que convolent les vibrations musicales.",0,0,NULL,Soutien,Objets Divers,,,0,0,NULL,NULL,0
250,5,5,NULL,Semelles silencieuses,100,0,"Utilisation : Passive
Effet : Les semelles sont faites dans un cuir mou et souple, épousant la forme du pied, destiné à rendre parfaitement silencieux le bruit des pas (semelles très douloureuses pour une marche longue ou sur un sol escarpé - utilisées principalement en intérieur pour commettre un larcin).",0,0,NULL,Soutien,Chaussures et Bijou de cheville,,,0,0,NULL,NULL,0
251,5,5,NULL,Trépied amovible,320,0,"Précision support : Long-Feutonnerre
Utilisation : Passive
Effet : Le support de base est modifié de sorte à posséder un socle amovible sur un ingénieux système almaréen reproduisant une articulation : la lourde bille de métal pivote dans l’étui, ce qui permet à l’arme d’ajuster ses tirs, sans avoir à repositionner l’arme à chaque fois (+1 rang en Expertise d’Arme de trait).",0,0,22,Soutien,Armes,,,0,0,NULL,NULL,0
252,5,5,NULL,Voiles troublants,280,0,"Utilisation : Active
Effet : Les voiles chatoyants faussent la perception de l’adversaire quant à la portée exacte du support et peuvent le distraire lors des parades ou des esquives (-1 rang dans l’Expertise d’arme de la cible).
Jet de sauvegarde : Perception",0,0,NULL,Soutien,Armes,,,1,0,NULL,NULL,0
253,5,5,NULL,Renfort de coque,50,0,"La coque du navire est renforcée avec une essence de bois issu d’un croisement entre l’Azobe et le Moabi sur lequel est appliquée une laque visant à traiter le bois et améliorer sa résistance à l’humidité.

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
254,5,5,NULL,Harpon,75,0,"Baliste plus ou moins large située à la proue du navire pouvant tirer des projectiles de grande taille, reliée par des cordages au navire.

Uniquement disponible pour Goélette, Brick, Frégate et Navire de ligne.
Empêche l’amélioration canon de proue, canon de flammes et canon catapulte.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
255,5,5,NULL,Éperon,100,0,"Pointe renforcée située à la proue du bateau faite de bois et d’adamantine pouvant servir à éperonner les navires et briser la glace.

Uniquement disponible pour Brick, Frégate et Navire de ligne.
N’empêche aucune autre amélioration",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
256,5,5,NULL,Entreposage de barils explosifs,100,0,"Entreposage situé à la poupe du navire dans lequel sont entreposés des barils explosifs. Conçu pour être largué par-dessus bord par l’arrière du navire afin de ralentir les poursuivants inattentifs dont la coque viendrait percuter le baril.

Uniquement disponible pour Brick, Frégate et Navire de ligne.
Empêche les améliorations canon de poupe et entreposage de barils d’huiles inflammables.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
257,5,5,NULL,Entreposage de barils d’huiles inflammables,100,0,"Entreposage situé à la poupe du navire dans lequel sont entreposés des barils d’huile inflammable. Conçu pour que son contenu soit déversé par l’arrière du navire afin de créer une couche d’huile à la surface de l’eau que l’on enflamme ensuite afin de piéger les poursuivants dans les flammes, occasionnant ainsi des dégâts par la création d’un incendie, ce qui permet de s’échapper plus facilement.

Uniquement disponible pour Brick, Frégate et Navire de ligne.
Empêche les améliorations canon de poupe et entreposage de barils explosifs.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
258,5,5,NULL,Corbeau,100,0,"Le corbeau est un système d’abordage, une passerelle dépliable placée à l’avant du bateau. Au bout de celle-ci se trouve un large épieu pouvant  transpercer le pont du navire abordé de sorte à maintenir la passerelle et assurer sa stabilité, mais également corser le dégagement de ce dernier.

Uniquement disponible pour Brick, Frégate et Navire de ligne.
Empêche l'amélioration canon catapulte, harpon et canon de flammes.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
259,5,1,NULL,Bras de golems,50,0,"Un glyphe trouvé dans les tréfonds de Cordont. Apposé à divers endroits de la coque, il permet de faire apparaitre des bras de Golem depuis la coque, qui agissent comme des ""pattes"" pour le navire, lui permettant de se déplacer sur terre. Ne peut être utilisé pour combattre. Nécessite de manoeuvrer le navire, et ramer, comme en mer

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
260,5,1,NULL,Coursevent,90,0,"Des glyphes sont apposées sur les mâts du navire qui lui permet de se déplacer plus rapidement grâce au vent dans ses voiles.

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
261,5,1,NULL,Canon de proue,100,0,"Deux armes marines sont installées à la proue du navire. Elles permettent de tirer des projectiles magiques en face.

Uniquement disponible pour Goélette, Brick, Frégate et Navire de ligne.
Empêche l’amélioration harpon, canon de flammes et canon catapulte.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
262,5,1,NULL,Canon de flammes,120,0,"Deux armes marines sont installées à la proue du navire. Elles crachent une large et longue langue de flamme à l’avant du navire.

Uniquement disponible pour Brick, Frégate et Navire de ligne.
Empêche l’amélioration harpon, canon de proue et canon catapulte.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
263,5,1,NULL,Projectiles explosifs,140,0,"Renforce les capacités offensives des armes marines. Au moment du contact, les projectiles magiques tirés produisent une explosion augmentant les dégâts causés.

Uniquement disponible pour Goélette, Brick, Frégate et Navire de ligne.
N’empêche aucune amélioration.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
264,5,1,NULL,Brume,150,0,"Fait s’élever une brume magique entourant le navire permettant de mieux se dissimuler (+5). La brume ne nuit pas au navire glyphé comme si elle n’existait pas, mais nuit aux autres. Les attaques ennemies subiront un malus (-5). Peut être dissipée par de grands vents et dure plusieurs minutes (3 tours).

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,439,,Navires,,,0,0,NULL,NULL,0
265,5,1,NULL,Canon catapulte,170,0,"Une arme marine est installée à la proue du navire sur le pont. Elle permet d’effectuer des tirs de projectiles magiques indirects avec une trajectoire courbe en forme de cloche.

Uniquement disponible pour Brick, Frégate et Navire de ligne.
Empêche l’amélioration harpon et canon de proue et canon de flammes.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
266,5,1,NULL,Invocation des vents,200,0,"Permet une fois par jour de créer assez de vent pour faire avancer le navire, même lorsqu'aucun vent ne souffle. Cela dure une heure.

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
267,5,2,NULL,Cannibalisme nautique,100,0,"Le navire se répare en partie tout seul en aspirant les morceaux de bois provenant d’autres navires (qui ont subi des dommages, ont été détruits ou se sont échoués). Amène à zéro le coût d’entretien.

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,NULL,,Navires,,,0,0,1,NULL,0
268,5,2,NULL,Esclavagisme nautique,100,0,"Dans les cales du navire est installée une gemme rouge funeste sertie de glyphe noirâtre. Tous les membres d’équipage portent un collier serti d’une gemme semblable autour du cou. Ils sont dès lors liés à ce navire, ils en deviennent l’esclave. Amène à zéro le coût de l’équipage.

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,NULL,,Navires,,,0,0,NULL,1,0
269,5,2,NULL,Terreur des mers,130,0,"Le navire est décoré de motifs terrifiants renforcés par magie, l'effet est similaire au glyphe d'Effroi.

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
270,5,2,NULL,Figure de proue hurlante,130,0,"Une figure de proue à la forme d'une horrible mégère. Lorsqu'un adversaire est à proximité, elle pousse un cri strident qui étourdit les équipages autres que celui du bateau. Une utilisation par jour.

Uniquement disponible pour Brick, Frégate et Navire de ligne.
Empêche l’amélioration harpon et canon de proue et canon de flammes.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
271,5,3,NULL,Maniabilité,90,0,"Des glyphes sont apposées sur la coque du navire qui lui permet de glisser plus aisément sur l’eau le rendant plus maniable.

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
272,5,3,NULL,Insubmersible,90,0,"Le navire, lorsqu’il est retourné sur le dos, que ce soit dû à une tempête, une lame de fond ou même une collision, se remet à l’endroit.

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
273,5,3,NULL,Figure de proue d'alerte,130,0,"Apposée sur la proue d’un navire, elle permet à la sculpture de s’animer pour prévenir l’équipage des dangers. En présence de créatures marines dangereuses (magiques ou non) , la proue se mettra à chanter joyeusement. En présence d’un navire ennemi, elle sifflera une chanson. Son sifflement et sa voix ressemblent à un juste milieu entre le son d’une flûte et celui d’une voix de femme. Afin de permettre à la proue de discerner les alliés des ennemis, il faut aller les lui dire, tout simplement. Ainsi, si vous déclarez à la proue que tout les navires Séléniens elle sifflera en présence de tous les navires séléniens, mais vous pouvez aussi déclarer un navire, une race ou un capitaine en particulier comme ennemi.

La proue doit être nourrie et entretenue de compliments et de bienveillance. Plus vous la séduisez, plus elle sera efficace à reconnaître les ennemis de loin. N’hésitez pas à venir lui chuchoter des mots doux souvent, elle vous récompensera d’un rire doux et féminin

Uniquement disponible pour Brick, Frégate et Navire de ligne.
Empêche l’amélioration harpon et canon de proue et canon de flammes.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
274,5,4,NULL,Maquette,150,0,"Permet de faire rapetisser grandement la taille du navire afin que ce dernier ressemble à une maquette. [condition : aucune personne ne doit se trouver à bord à ce moment-là. Utilisable sur l'eau. Une maquette est trop grande pour être rangée dans une poche].

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
275,5,4,NULL,Charge navale,200,0,"Permet au navire de subir une accélération violente de cinq secondes lui permettant de réaliser une charge.

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
276,5,4,NULL,Légèreté céleste,200,0,"Des glyphes magiques sont apposées sur le navire, qui devient d'une grande légèreté et sur les voiles, qui se gonflent, lui permettant de voler à une hauteur d’une dizaine de mètres de haut et pendant une durée de 1 heure par jour maximum.

Disponible sur tout navire.
N’empêche aucune autre amélioration.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
277,5,4,NULL,Vieux loup de mer,400,0,Donne +1 de compétence navigation lorsque le capitaine est à la barre du navire. L’effet ne peut pas être cumulé. Effet permanent.,0,0,25,,Navires,,,0,0,NULL,NULL,0
278,5,4,NULL,Beau-Parleur,400,0,"Le glyphe donne un semblant de conscience au bateau qui est alors capable de parler (il ne s’agit pas d’une conscience de type légendaire). Il peut alors répondre aux questions de son capitaine. Ce peut être par exemple des questions sur le temps qu’il fait, sur les obstacles qui arrivent, ou sur l'emplacement des membres d'équipage, ou toute autre question que souhaite le capitaine. Personne ne peut affirmer toutefois que les réponses sont toujours exactes ou que le bateau puisse y répondre. Le bateau peut être d’humeur frileuse et son capitaine a tout intérêt à le bichonner s’il veut de réelles réponses. Il peut aussi se mettre à chanter sur ordre du capitaine ou insulter celui que le capitaine désignera. Ou le capitaine lui-même, allez savoir.",0,0,NULL,,Navires,,,0,0,NULL,NULL,0
279,6,5,NULL,Épée-fouet,0,0,"Utilisation : Active
Effet : L’arme est composée de plusieurs sections reliées par un fil métallique passant en leur milieu. Elle peut être ainsi déployée d’une secousse sous sa forme d'épée-fouet, lui accordant une allonge légèrement plus grande, ainsi que la souplesse d’un fouet.
Amélioration rare",0,0,NULL,,,,,0,0,NULL,NULL,0
280,6,1,NULL,Élément changeant,0,0,"Flux : Elémentaire (variable)
Coût en énergie : Moyen
Utilisation : Passive
Effet : Ajoute des dégâts et effets élémentaires sur une arme. L’élément change automatiquement en fonction de l’île où le porteur se trouve. N’immunise pas l’utilisateur à l’élément de son arme. Si l’essence de l’élément n’est pas présent, le glyphe ne fonctionnera pas.
- Keet-Tiamat & Tiamat : Terre
- Néthéril : Feu
- Calastin : Vent
- Nyn-Tiamat : Eau
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
281,6,5,NULL,Décolle-écaille,0,0,"Utilisation : Passive
Effet : Fabriquée jadis par les almaréens pour combattre les dragons,  la forme très spéciale de sa lame permet de se glisser sous une écaille et de l’arracher pour créer une faiblesse dans la carapace draconique.
Amélioration rare
Prérequis : Expertise en Epée Très bon minimum + Ethnie almaréenne, ou Delimar ou bonne justification RP impliquant le savoir-faire almaréen.",0,0,NULL,,,,,0,0,NULL,NULL,0
282,6,2,NULL,Poison (hallucinatoire),0,0,"Flux : Nature
Coût en énergie : Faible
Utilisation : Active
Effet : Création d’un poison lent et insidieux, dont les effets ne se manifestent que plusieurs heures plus tard, provoquant des visions de plus en plus fortes et de plus en plus cauchemardesques, en puisant dans les pires peurs de la cible. Une simple éraflure suffit à distiller le poison.",0,0,NULL,,,,,0,0,NULL,NULL,0
283,6,4,NULL,Croyance divine,0,0,"Flux : Mental
Coût en énergie : Moyen
Utilisation : Passive
Effet : Quand elle est sortie de son fourreau, la lame luit d’une aura de foi qui touche tous les alliés du porteur partageant sa foi dans un périmètre de 5 mètres (+1 rang de Espérance/chance pour chacun pendant 1 heure / 2 tours d’intrigue).
Glyphe rare",0,0,NULL,,,,,1,0,NULL,NULL,0
284,6,4,NULL,Repentir,0,0,"Flux : Guérison
Coût en énergie : Moyen
Utilisation : Passive
Effet : Lorsqu’elle blesse un adversaire, si celui-ci se rend et demande pardon au porteur, et si le porteur lui accorde sa grâce, la blessure se soigne d’elle-même comme un acte de foi.
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
285,6,5,NULL,Maitrise adaptable,0,0,"Utilisation : Passive
Effet : L'arme peut être maniée en expertise Dagues/Poignards ou Pugilat.
Amélioration rare",0,0,NULL,,,,,0,0,NULL,NULL,0
286,6,1,NULL,Arme élémentaire de Glace,0,0,"Flux : Elémentaire (glace)
Coût en énergie : Conséquent
Utilisation : Passive ou Active
Effet : Ajoute des dégâts et effets élémentaires de glace sur une arme. Il n’est pas possible d’avoir plusieurs éléments sur une même arme. N’immunise pas l’utilisateur à l’élément de son arme. Si l’essence de l’élément n’est pas présent, le glyphe ne fonctionnera pas.",0,0,NULL,,,,,0,0,NULL,NULL,0
287,6,1,NULL,Arme élémentaire de Feu,0,0,"Flux : Elémentaire (feu)
Coût en énergie : Conséquent
Utilisation : Passive ou Active
Effet : Ajoute des dégâts et effets élémentaires de feu sur une arme. Il n’est pas possible d’avoir plusieurs éléments sur une même arme. N’immunise pas l’utilisateur à l’élément de son arme. Si l’essence de l’élément n’est pas présent, le glyphe ne fonctionnera pas.",0,0,NULL,,,,,0,0,NULL,NULL,0
288,6,2,NULL,Cavaliers de la grande Sorgue,0,0,"Flux : Illusion
Coût en énergie : Moyen
Utilisation : Active
Effet : A l’activation tout en fauchant devant soi, la 0 fait apparaître quatre cavaliers montés sur de sombres chevaux qui cavalent en direction de la cible visée pour lui foncer dessus. Il s'agit uniquement d'une illusion.
Jet de sauvegarde : Perception
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
289,6,3,NULL,L’art de la mante,0,0,"Flux : Construction
Coût en énergie : Moyen
Utilisation : Active
Effet : L’arme est convertible, pouvant prendre la forme de deux faucilles ou d’une 0 de bataille complète.
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
290,6,4,NULL,Tranchant sacré,0,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Active
Effet : La gravité de la blessure infligée dépend d’un jet de Chance/Espérance et non d’un jet d’Expertise.
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
291,6,1,NULL,Arme élémentaire de Foudre,0,0,"Flux : Elémentaire (feu)
Coût en énergie : Conséquent
Utilisation : Passive ou Active
Effet : Ajoute des dégâts et effets élémentaires de foudre sur une arme. Il n’est pas possible d’avoir plusieurs éléments sur une même arme. N’immunise pas l’utilisateur à l’élément de son arme. Si l’essence de l’élément n’est pas présent, le glyphe ne fonctionnera pas.",0,0,NULL,,,,,0,0,NULL,NULL,0
292,6,5,NULL,Tir de pointes,0,0,"Utilisation : Active
Effet : En appuyant sur le bouton situé sur le manche, les pointes qui ornent la tête de l'arme sont expulsées à grande vitesse.
Amélioration rare",0,0,NULL,,,,,0,0,NULL,NULL,0
293,6,4,NULL,Nouvelles pointes,0,0,"Flux : Construction
Coût en énergie : Moyen
Utilisation : Passive
Effet : Lorsque les pointes sont tirées, ce glyphe permet de les remplacer aussitôt par de nouvelles. Une utilisation par heure / une fois par tour.
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
294,6,2,NULL,Lame de sang,0,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Chaque blessure infligée par la lame l’abreuve de puissance. Elle gagne les bonus suivants ci-dessous. L’apport de puissance dure une heure.
1 blessure moyenne infligée = Tranche l’acier aisément
2 blessures moyennes infligées = Tranche le mithril aisément
3 blessures moyennes infligées = Tranche les alliages dotés de résistance
4 blessures moyennes infligées = Tranche les écailles de dragon
Prérequis : Expertise en Armes contondantes à Bon minimum
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
295,6,1,NULL,Frappe éblouissante,0,0,"Flux : Elémentaire (feu/lumière)
Coût en énergie : Conséquent
Utilisation : Passive ou Active
Effet : Un coup porté avec un niveau de Force supérieure ou égale à Très bon provoque une explosion de lumière vers la cible, éblouissant une personne peu avertie pendant un court instant (5 minutes / 1 tour d'intrigue).
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
296,6,4,NULL,Augmentation des dégâts contondants,0,0,"Flux : Altération
Coût en énergie : Faible
Utilisation : Passive
Effet : Tous les coups portés avec le marteau causent des dégâts accrus. Une blessure qui de1t être légère devient moyenne.
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
297,6,4,NULL,Facilité d'emploi,0,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive 
Effet : Le marteau semble très léger et bien équilibré entre les mains du porteur, donne +1 niveau dans l'Expertise de l'arme.
Glyphe rare",0,0,17,,,,,0,0,NULL,NULL,0
298,6,5,NULL,Égide de la Foi,0,0,"Utilisation : Active
Effet : Une fois par jour, le porteur peut accomplir une action en utilisant sa caractéristique “Espérance/chance” plutôt que la caractéristique normale. Il doit dans ce cas prier selon son culte pendant son action en s’inspirant des gravures de son bâton (en intrigue, il doit le signaler à son MJ).
Amélioration rare",0,0,NULL,,,,,0,0,NULL,NULL,0
299,6,3,NULL,Serpent jumeau,0,0,"Flux : Altération
Coût en énergie : Faible
Utilisation : Passive
Effet : Lorsque la bolas touche sa cible, les lanières de cuir se mettent à bouger afin de s'enrouler au mieux autour de la cible et de parfaire son immobilisation.
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
300,6,4,NULL,Traits animaux - Vipères,0,0,"Flux : Invocation
Coût en énergie : Moyen
Utilisation : Active
Effet : La flèche tirée par l’arme glyphée se transforme en vipères avant l’impact. L’animal ainsi invoqué dure 1 minute avant de disparaître.",0,0,NULL,,,,,0,0,NULL,NULL,0
301,6,2,NULL,Sang,0,0,"Flux : Mental
Coût en énergie : Moyen
Utilisation : Passive
Effet : Plus l’arc fait de victime et plus il prend une teinte rouge vif qui effraie les ennemis du porteur : ils peuvent abandonner le combat sur un jet de Force mentale échoué. 
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
302,6,2,NULL,Annulation d’armure,0,0,"Flux : Altération
Coût en énergie : Moyen 
Utilisation : Passive
Effet : Permet d’ignorer les armures physiques et d’infliger des blessures comme si la cible n’était pas protégée.
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
303,6,3,NULL,Chaîne grappin,0,0,"Flux : Altération
Coût en énergie : Faible 
Utilisation : Active
Effet : Au niveau des phalanges du gant, les griffes, au nombre de trois et en forme de pointes, peuvent se transformer en véritables grappins.
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
304,6,3,NULL,Chaîne magique,0,0,"Flux : Altération
Coût en énergie : Moyen 
Utilisation : Active
Effet : Les griffes peuvent être projetées vers l'endroit visé et sont reliées au gant par des chaînes magiques qui peuvent supporter le poids de deux hommes. 
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
305,6,5,NULL,Têtes mécanisées,0,0,"Utilisation : Active
Effet : Système permettant d’actionner mécaniquement chacune des têtes qui peuvent se refermer sur la cible.
Amélioration rare",0,0,NULL,,,,,0,0,NULL,NULL,0
306,6,5,NULL,Adaptation du serpent,0,0,"Utilisation : Active
Effet : Permet à l’utilisateur d’adapter son arme en fonction des situations. Elle devient plus ou moins extensive par une simple pression sur les mécanismes situées sur le manche.
Amélioration rare",0,0,NULL,,,,,0,0,NULL,NULL,0
307,6,2,NULL,Tentacules,0,0,"Flux : Animation
Coût en énergie : Moyen 
Utilisation : Active
Effet : Sur la volonté du porteur, les lanières prennent vie et viennent enlacer leur cible dans une étreinte robuste quand elles parviennent à le toucher.
Jet de sauvegarde : Résistance physique
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
308,6,2,NULL,Fourbes épines,0,0,"Flux : Mental
Coût en énergie : Moyen 
Utilisation : Passive
Effet : Quand les épines blessent une cible, elle lui injecte un poison paralysant sa volonté, lui faisant subir un malus de -1 rang en Force mentale.
Glyphe rare",0,0,NULL,,,,,1,0,NULL,NULL,0
309,6,4,NULL,Animation,0,0,"Flux : Animation
Coût en énergie : Faible 
Utilisation : Pssive
Effet : Anime les serpents sculptés qui peuvent attaquer et mordre.
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
310,6,1,NULL,Aveuglement,0,0,"Flux : Elémentaire (lumière)
Coût en énergie : Faible
Utilisation : Passive
Effet : L’incrustation centrale produit une lumière vive qui peut aveugler l’adversaire (sur jet de Résistance physique) et l’empêcher d’agir pendant le tour.
Jet de sauvegarde : Résistance physique
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
311,6,5,NULL,Evasion du feu,0,0,"Utilisation : Passive
Effet : La forme ronde et la couche de métal résistante au feu permettent au porteur de se protéger efficacement contre le feu, et en particulier celui des dragons, en évacuant sur les côtés les flammes meurtrières (immunisé pendant deux tours consécutifs si caché derrière).
Amélioration rare",0,0,NULL,,,,,0,0,NULL,NULL,0
312,6,5,NULL,Refroidissement rapide,0,0,"Utilisation : Passive
Effet : Le métal protecteur redevient très rapidement froid (en un tour hors du contact direct avec les flammes) permettant de se protéger à nouveau avec “Evasion du feu”.
Amélioration rare",0,0,NULL,,,,,0,0,NULL,NULL,0
313,6,5,NULL,"Noir, c’est noir",0,0,"Utilisation : Passive
Effet : Les teintes sombres, parfaitement sélectionnées pour se déplacer dans les ombres, permettent à son porteur d’être plus discret… Trop même. Il est parfois obligé de signaler sa présence pour qu’on le remarque au milieu des ténèbres (+1 rang en Furtivité).
Amélioration rare",0,0,4,,,,,0,0,NULL,NULL,0
314,6,5,NULL,Près du corps,0,0,"Utilisation : Passive
Effet : Avoir des vêtements si près du corps, sans risque de frottement de tissus, rend les mouvements du porteur silencieux.
Amélioration rare",0,0,NULL,,,,,0,0,NULL,NULL,0
315,6,1,NULL,Armure élémentaire de Foudre,0,0,"Flux : Élémentaire (foudre)
Coût en énergie : Moyen
Utilisation : Passive
Effet : Produit un effet élémentaire de foudre, lorsque le support reçoit un coup. N’immunise pas le porteur à la foudre. ",0,0,NULL,,,,,0,0,NULL,NULL,0
316,6,5,NULL,Forteresse,0,0,"Utilisation : Passive
Effet : Cette armure est blindée. Augmente la résistance physique du porteur d'un rang (+1 rang de Résistance physique).
Amélioration rare",0,0,11,,,,,0,0,NULL,NULL,0
317,6,5,NULL,Épuisement,0,0,"Utilisation : Passive
Effet : Ah oui, y’a pas à dire, cette armure est blindée. Inflige de la fatigue à celui qui frappe l'armure du porteur, à raison d'une perte d'un rang d'Endurance par coup porté.
Amélioration rare",0,0,NULL,,,,,1,0,NULL,NULL,0
318,6,5,NULL,Résistance de fer,0,0,"Utilisation : Passive
Effet : Augmente d’un rang la Résistance physique.
Amélioration rare",0,0,11,,,,,0,0,NULL,NULL,0
319,6,1,NULL,Envolée naturelle,0,0,"Flux : Nature
Coût en énergie : Moyen
Utilisation : Active
Effet : Les voiles des manches et du drapé des jambes deviennent des centaines de petites phalènes délicates, contrôlées par le porteur du vêtement. Leur durée dépend de la puissance de la magie du porteur (2 minutes pour un Très faible mage et 1 heure pour un Exceptionnel).
Glyphe rare",0,0,NULL,,,,,0,0,NULL,NULL,0
