id,title_id,subtype_id,glyphe1_id,glyphe2_id,glyph3_id,glyph4_id,glyph_sup1_id,glyph_sup2_id,alloy_id,rarity_id,max_number,legend_id,character_id,name,description,comment,shop,boat_id,price,personalization
292,,30,46,185,,,,,,1,,,,Peigne mystique,"Petit peigne discret, fait de bois de rose sombre sur une monture d'ivoire héraldique, enchâssé d'une unique gemme d'améthyste. Il dégage une aura subtilement dérangeante et lugubre.",,Boutique des objets communs,,1000,0
293,,31,382,383,,,,,,1,,,,Sphère chatoyante,"Une sphère couleur d’or et d'argent, aux iridescences chatoyantes sous les rayons du soleil, qui semble emplie de lumière.",,Boutique des objets communs,,250,0
294,,31,384,383,,,,,,1,,,,Sphère enténébrée,"Une sphère sombre faite d'obsidienne, aux discrets reflets pourpres quand on l’observe sous une source de lumière. Elle semble remplie de ténèbres.",,Boutique des objets communs,,250,0
295,,31,385,383,,,,,,1,,,,Sphère corrompue,"Sphère parfaitement ronde et lisse, sombre, d'un violet presque noir ou d’un vert émeraude profond.",,Boutique des objets communs,,400,0
296,,32,96,,,,,,,1,,,,Vélin secret,Une feuille de parchemin vierge de vélin blanc.,,Boutique des objets communs,,20,0
297,,32,386,,,,,,,1,,,,Livre de prière almaréen,"Petit carnet au format de poche dans lequel sont inscrites des prières au Néant. La couverture de cuir sombre est gravée de l'emblème de l'Unique et les pages peuvent être plus ou moins usées en fonction de l’ancienneté de l'objet. Chaque livre de prière a sa propre histoire puisqu'il est écrit, progressivement, pour un croyant. Un prêtre inscrit une nouvelle prière dans le carnet, que l’apprenant doit assimiler et connaître par cœur, afin que le prêtre puisse écrire la suivante, jusqu'à la dernière page. Chaque livre est ainsi unique, car le prêtre choisit toujours l'ordre des prières qu'il estime adéquates pour le développement spirituel de l'apprenant. Écrit à l’origine en almaréen, il est possible pour les plus récents de trouver des prières en langue commune.",,Boutique des objets communs,,50,0
298,,32,387,,,,,,,1,,,,Origami enchanté,"Parchemin magique de couleur variée, allant du bleu au rouge, ou tout simplement de couleur parchemin, que l’on peut plier à souhait pour créer des formes.",,Boutique des objets communs,,150,0
299,,32,388,,,,,,,1,,,,Vélin de guérison,"Un parchemin de vélin lisse et blanc incrusté de runes luminescentes.
Usage unique",,Boutique des objets communs,,150,0
300,,33,389,390,,,,,,1,,,,Encens de méditation,"Bâtons d’encens impossibles à différencier d’encens non magiques, tant qu’on ne les allume pas. Une fois allumés toutefois, ils se caractérisent par une senteur douceâtre de fleur de lys bien particulière et les volutes de fumée perlée qu’ils dégagent sont assez reconnaissables par leurs couleurs bleutées et nacrées.",,Boutique des objets communs,,200,0
301,,33,325,,,,,,,1,,,,Encensoir mystique,"Encensoir composé d’une cassolette suspendue à trois chaînes et d’une cheminée, qu’on lève à l’aide d’une quatrième chaîne. Il peut également être posé sur une surface plane grâce à trois pieds sculptés. D'un métal noir, il est gravé de diverses figures représentant des personnages en transe.",,Boutique des objets communs,,300,0
302,,33,325,,,,,,,1,,,,Suaire mystique,"Grande pièce d’étoffe, tissée dans une soie noire fine et soyeuse, elle permet d’envelopper tout le corps en en épousant les formes, comme formant un cocon protecteur. ",,Boutique des objets communs,,300,0
303,,34,391,,,,,,,1,,,,Grappin articulé,"Une corde tressée de chanvre renforcée de fines fibres d’acier, issue d’un savoir-faire purement almaréen, d’une longueur de 10 mètres de long, qui se termine par un crochet à 4 pointes. Objet essentiellement d’escalade.",,Boutique des objets communs,,100,0
304,,34,101,392,,,,,,1,,,,Cordon sans faille,"Corde fine et souple, fabriquée selon un ancien savoir-faire elfique et constituée de poils de Pälimë, tressés avec des fibres de chanvre.",,Boutique des objets communs,,200,0
305,,34,229,,,,,,,1,,,,Grappin d’assaut,"Grappin de conception almaréenne, constitué d’un corde solide dans laquelle sont tressés des fils de métal, et qui se termine par un grappin solide en crocs de dragons.",,Boutique des objets communs,,220,0
306,,34,393,,,,,,,1,,,,Outre d’abondance,"Sac en peau de bouc, de chèvre, ou de cochon le plus souvent, cousu par un bout et dont toutes les coutures sont soigneusement bouchées avec de la poix, de manière à pouvoir contenir des liquides.",,Boutique des objets communs,,100,0
307,,34,394,,,,,,,1,,,,Gourde éthylique,"Gourde en verre recouverte d'osier ou de panier tressé, destinée à transporter tout type de boisson. Elle est plus coûteuse qu'une simple outre, mais plus solide et dure plus longtemps.",,Boutique des objets communs,,150,0
308,,34,95,,,,,,,1,,,,Malle sans fond,"Une malle en bois de chêne sombre, allant de brun à noir, parcouru d’arabesques gravées, aux fermetures en métal forgé. Peut porter les armoiries de la famille gravées sur son couvercle.",,Boutique des objets communs,,150,0
309,,34,95,395,,,,,,1,,,,Sacoche magique,"Sacoche faite d’un cuir d’animal, dont l’espèce dépend de son lieu de fabrication, allant du simple bovin au Fenrisulfr ou au Smilodon.",,Boutique des objets communs,,150,0
310,,34,396,,,,,,,1,,,,Vision de l’aigle,"Une longue vue faite d’un métal argenté, présentant des anneaux dorés entre ses parties coulissantes. Est gravé sur son tube principal le profil d’un aigle.",,Boutique des objets communs,,150,0
311,,34,397,,,,,,,1,,,,Croc de serpent,"D’origine almaréenne, il s’agit d’une fausse dent en ivoire légèrement plus pointue qu’une dent normale. Elle se place dans la bouche, à la place d'une dent, où elle est implantée par des techniques médicales almaréennes.",,Boutique des objets communs,,200,0
312,,34,398,399,,,,,,1,,,,Fontaine portable,Petit chrysantème en pierre dans son aspect portatif.,,Boutique des objets communs,,200,0
313,,34,83,,,,,,,1,,,,Fourreau d’occultation,"Fourreau cousu dans un cuir noir, renforcé par une gaine extérieure d'ivoire noir gravée à l'image de dragons et portant des filigranes d'argent.",,Boutique des objets communs,,200,0
314,,34,400,401,,,,,,1,,,,Lubrisance,"La lubrisance est une lanterne portative de la faction pirate. De forme rectangulaire, son armature est faite en mithril et le verre entourant ses quatre faces verticales est morcelé, à la façon d’un vitrail, oscillant d’un bleu clair vers un bleu plus obscur. L’objet dégage une lueur quelque peu hypnotique et une aura des plus malfaisantes. On ne trouve ce type de lanterne qu’à Athgalan puisqu’elle est produite et vendue sur place. L’objet n’est pas exporté puisqu’il sert essentiellement à la défense de la cité face aux créatures du marais. En effet, la lanterne renferme un feu follet piégé et retenu magiquement à l’intérieur.
Prérequis: Confrérie des pirates",,Boutique des objets communs,,800,0
315,,35,111,,,,,,,1,,,,Naï,"Flûte de pan, d'une dizaine de tuyaux en roseau, bambou ou en bois forés, collés entre eux en une seule rangée sur un support courbe, permettant une grande rapidité d'exécution. L'ensemble forme une courbe agréable, tout en ayant une progression du fait de la hauteur croissante des tuyaux.",,Boutique des objets communs,,350,0
316,,35,108,,,,,,,1,,,,Salamuri,"Sorte de flûte, fabriquée dans de l'os. Courte, elle ne comporte qu'une seule octave très grave, à la tonalité morbide et lugubre. Les cercles percés dans l’os donne l’impression de s’ouvrir sur un gouffre noir et sinistre.",,Boutique des objets communs,,350,0
317,,35,74,109,,,,,,1,,,,Flûte de Paix,"Petite flûte traversière, à mi-chemin entre la flûte traversière pure et le fifre, fabriquée en bois de buis ou d'arbre fruitier, et de tonalité plutôt aiguë et perçante. Un instrumentiste expérimenté pourra en jouer toutes les variations, mais même un apprenti parviendra à tirer quelques sons de cette flûte.",,Boutique des objets communs,,470,0
318,,35,402,,,,,,,1,,,,Cor d’invocation du Nord,"Cor sculpté dans de la corne de dragon de couleur ivoire, cerclé d'argent et poli avec attention. Il produit un son grave et puissant, ressemblant au rugissement d'un blizzard.",,Boutique des objets communs,,500,0
319,,35,98,,,,,,,1,,,,Tambour battant,"Tambour constitué d'un fût en bois ou en os et d'une peau d'animal fine et claire. Le cercle de soutien est métallique, gravé de dictons et de symboles positifs.",,Boutique des objets communs,,120,0
320,,35,92,,,,,,,1,,,,Harpe de barde,"Petite harpe, pouvant être sanglée, dont on peut jouer debout et en se déplaçant, faite de bois d'ébène et présentant des gravures finement sculptées évoquant d'anciennes histoires elfiques. Chaque harpe est unique par ses gravures, aucune ne portant la même légende du beau peuple dans son bois. Ce type de harpe servait autrefois pour attirer l'attention avant les annonces officielles faites sur la grand-place elfique.",,Boutique des objets communs,,50,0
321,,35,37,403,,,,,,1,,,,Psaltérion de l’écho antérieur,"Instrument de musique à cordes, son cadre est trapézoïdal et les petits côtés s'incurvent vers l'intérieur. Les cordes, faites de métal souple et tendu, vont par paires pour chaque note, et sont montées tête-bêche. Elles sont fixées par des chevilles au-dessus d'une caisse de résonance plate. Il est possible d'en jouer en pinçant adroitement les cordes avec les doigts ou avec un plectre (en plume d'oie), ou bien en les frottant avec un archet.",,Boutique des objets communs,,250,0
322,,36,,,,,,,,1,,,,Grenade en terre cuite,"Récipient rond en terre cuite contenant de l'huile, et doté d'une longue tige comme celle des bougies. Pour utiliser cet objet, il faut allumer la tige puis lancer la grenade en terre cuite.
Effet : À l’impact, la grenade se brise et déverse l'huile contenue sur un périmètre de 1 mètre, avant que l’huile ne s’enflamme grâce à la flamme de la tige. Cette arme peut causer de redoutables incendies (blessure de type brûlure de moyenne à lourde), mais est également utilisée pour effrayer les animaux.
Usage unique",,Boutique des objets communs,,80,0
323,,36,,,,,,,,1,,,,Puits de Néant,"Constrution almaréenne. Cylindre lisse et noir conçu pour se briser facilement et libérer son contenu. A l'intérieur se trouve une combinaison de différents minerais réduits en poudre. Ceux-ci ont été sélectionnés car ils font de très mauvais catalyseurs de magie : le mélange obtenu permet de créer une imperméabilité à la magie. Cette imperméabilité est toutefois relative, car le mélange est très instable.
Effet 1 : Lorsqu'on jette le cylindre, il se brise sous l'impact et libère une poudre scintillante et volatile, pouvant couvrir un rayon de cinq mètres. La zone vient très fortement perturber l'action de la magie, et à l'intérieur les sorts ne peuvent être utilisés. Depuis l'extérieur, les sorts se dissipent à l'entrée ou se réfléchissent. La zone se maintient maximum 1 heure / 2 tours d’intrigue, sauf si trois sorts de niveau Maître (ou l’équivalent en niveaux inférieurs) sont lancés.
Effet 2 : Lorsque la zone a bloqué sa capacité maximale de sorts, ou atteint sa limite de durée, le mélange révèle son instabilité. Une détonation magique se produit et une explosion a lieu dans la zone couverte, pouvant occasionner des blessures de moyennes à lourdes à toute personne présente dans ce périmètre (sur jet de dés ou décision MJ).
Prérequis : Almaréens, appartenance à Delimar ou sous justification RP 
Usage unique",,Boutique des objets communs,,800,0
324,,36,,,,,,,,1,,,,Appel du désert,"Petite bourse de cuir souple, dont le contenu a une consistance de poudre quand on la palpe.
Effet : Lorsqu’on en ouvre les liens, du sable de Keet-Ykesf en jaillit et balaye violemment la zone visée devant le lanceur sur un rayon de 5 mètres. Le sable aveugle les ennemis présents dans la zone et les déroute (perte d’un rang de Perception pendant 30 minutes / 1 tour d’intrigue).
Jet de sauvegarde : Coordination
Usage unique",,Boutique des objets communs,,15,0
325,,37,,,,,,,,1,,,,Foudre de Metal,"Potion de couleur argentée et au goût métallique, constituée à partir de poudre de carapace de Coqurabes.
Effet : Ce poison provoque une forte douleur lorsque la victime l’ayant bu touche du métal (alliages compris), et une sensation très désagréable (douleur, nausées, à définir à l’usage selon la victime…) lorsqu’elle s’en approche à moins de 5 mètres.
Durée de 1 heure / 2 tours d”intrigue
Jet de sauvegarde : Résistance physique
Usage unique",,Boutique des objets communs,,30,0
326,,37,,,,,,,,1,,,,Baneth lostariel,"Beauté dormante en ancien elfique. Potion aux aspects filamenteux blanchâtres, constituée à base de poils d'Écureuil des songes. Il se murmure que les althaïens seraient à l’origine de cette potion.
Effet : Ce poison plonge la victime dans un sommeil profond, que certains disent éternel. En effet, il semble impossible de réveiller la victime par des moyens traditionnels et il n’existe pas d’antidote connu. La seule possibilité de sortir la victime de sa léthargie est de trouver ce que la personne désire le plus au monde et de le lui offrir pendant son sommeil.
Usage unique",,Boutique des objets communs,,250,0
327,,37,,,,,,,,1,,,,Arrache-coeur,"Potion au liquide noir à gris sombre, de consistance épaisse mais soyeuse, et à l'odeur entêtante et attirante, élaborée à partir de poudre de corne de licorne.
Effet : Elle arrache tout sentiment du cœur de sa victime et lui enlève toute capacité de ressentir à nouveau la moindre émotion. Il n’existe aucun antidote connu et la seule possibilité d’en contrer les effets est de faire naître un sentiment d'une puissance extrême (exaltation, amour, fureur…) dans le coeur de la victime.
Usage unique",,Boutique des objets communs,,300,0
328,,37,,,,,,,,1,,,,Coupe-voix,"Décoction à base de “belle-brûlante”, une plante entraînant des cloques ou de fortes irritations à son contact.
Effet : Quand on la boit, elle provoque de terribles brûlures à la gorge, et rend ainsi la respiration et la déglutition difficiles, tout en empêchant toute parole. Ce poison n'est pas mortel si la cible garde son calme pour respirer.
Durée de 30 minutes / 1 tour d’intrigue
Usage unique",,Boutique des objets communs,,20,0
329,,37,,,,,,,,1,,,,Drain d’énergie,"Une décoction d’herbes à la recette secrète, présentant une apparence d'eau trouble, et sans odeur.
Effet : Lorsque la cible la boit, elle sent son énergie vitale se drainer grandement et devenir très faible (diminution d’Endurance de 1 rang). Certains l’utilisent aussi sur eux-mêmes pour duper leurs ennemis et les tromper sur leur réelle capacité.
Durée d’une heure / 2 tours d’intrigue.
Jet de sauvegarde : Résistance physique
Usage unique",,Boutique des objets communs,,150,0
330,,37,,,,,,,,1,,,,Traître atonie,"A enduire sur les lames des armes ou sur les projectiles. 
Pâte constituée à base de curare, un poison exotique extrait de certaines lianes. Elle présente une couleur jaune assez discrète, presque transparente. Non magique.
Effet : Elle provoque une paralysie des muscles du corps en quelques secondes, pouvant aller jusqu’à une paralysie totale en quelques minutes, et aller jusqu’à la mort si les muscles respiratoires sont touchés (jet de Résistance physique pour déterminer la vitesse d’action).
Il n'existe aucun antidote, mais elle a une durée limitée d’une heure / 2 tours d’intrigue. Toutefois une saignée peut permettre d’évacuer le poison plus rapidement.
Note : aussi utilisée pour la chasse. La consommation de la viande reste possible, le curare n’étant pas actif en cas d'ingestion.
Usage unique",,Boutique des objets communs,,100,0
331,,37,,,,,,,,1,,,,La Contrée des rêves,"A enduire sur les lames des armes ou sur les projectiles. 
Potion pâteuse constituée à base d’algues imprégnées d’embruns arc-en-ciel crachés par des Lyg-Eiliant. Ses composants sont difficiles à obtenir donc, et rares sont ceux pouvant la concevoir.
Effet : Ce poison provoque de fortes hallucinations, desquelles il est difficile de s’extirper ensuite, transportant la victime dans ce que certains appellent la contrée des rêves. Le monde qui entoure la victime, environnement ou personne, prend alors la forme de l’un de ses plus doux rêves et l'illusion devient réalité pour son esprit, jusqu'à ce qu'un faux pas l’amène vers la mort.
Le seul antidote possible est de comprendre qu’il s’agit d’un rêve et d’en chercher la sortie.
Jet de sauvegarde : Force mentale
Usage unique",,Boutique des objets communs,,200,0
332,,37,,,,,,,,1,,,,Chair acide,"A enduire sur les lames des armes ou sur les projectiles.
Cet enduit ressemble à de la simple confiture d'airelles, mais il ne s'agit là que d'un simple trompe-l’œil puisqu'il s'agit en fait d'un poison toxique qui s'obtient lors de la cuisson des fruits de l'airelle rouge.
Effet : Ce poison ronge les plaies infligées par l’arme, comme le plus violent des acides. Si la victime a le malheur d’en avaler, elle brûle les organes internes.  
Vendu avec son antidote (feuilles de gui blanc séchées)
Usage unique",,Boutique des objets communs,,250,0
333,,38,,,,,,,,1,,,,Fusion de Terre,"Potion concoctée à partir de sang de Rampant, de couleur rubis sombre et au goût âpre et terreux.
Effet : Elle permet de se fondre dans la roche ou la terre pour se protéger des attaques. L’adversaire devra faire une réussite majeure en jet de Perception pour vous toucher.
Durée de 1 heure / 2 tours d’intrigue
Usage unique",,Boutique des objets communs,,50,0
334,,38,,,,,,,,1,,,,Marre de glace,"Potion constituée à partir d’épines d’hérigivre, de consistance pâteuse et de couleur bleu sombre.
Effet : Lorsque cette petite fiole est jetée au sol, elle forme une croûte de glace particulièrement glissante dans un rayon de 5 mètres. Perte d’un rang de Coordination pour les personnes dans la zone.
Durée de 1 heure / 2 tours d’intrigues
Jet de sauvegarde : toute utilisation du feu faisant fondre la glace
Usage unique",,Boutique des objets communs,,50,0
335,,38,,,,,,,,1,,,,Sang de gel,"Potion constituée à partir de sang d’hérigivre, de couleur bleu glace.
Effet : Elle gèle le corps de celui qui l’ingère, et permet de stopper son activité corporelle. Totalement indolore, elle permet de ralentir l'effet des poisons ou de certains sortilèges (ne marche pas sur le venin vampirique).
Durée de 1 heure / 2 tours d’intrigue.
Usage unique",,Boutique des objets communs,,50,0
336,,38,,,,,,,,1,,,,Peau de Cendres,"Potion constituée à partir de la melasse d’eau et de poudre obtenue quand on jette un serpencendre dans l’eau, de consistance noire et âcre.
Effet : Cette potion augmente la résistance aux flammes, et transforme temporairement la composition de la peau, afin qu'elle ne se dessèche pas face aux températures extrêmement chaudes.
Durée de 1 heure / 2 tours d’intrigue
Usage unique",,Boutique des objets communs,,100,0
337,,38,,,,,,,,1,,,,Cache-cache,"Potion constituée à partir d’oeufs de Darmamouh, à l’aspect laiteux presque transparent et sans odeur.
Effet : Cette potion permet de se rendre invisible. Cela n’empêche pas d’être touché par des armes, sorts ou projectiles, mais il faudra un sacré coup de chance à votre adversaire (jet d’Espérance/chance pour vous toucher).
Durée de 1 heure / 2 tours d’intrigue.
Usage unique",,Boutique des objets communs,,200,0
338,,38,,,,,,,,1,,,,Occultes atours,"Les almaréens ont découvert, il y a longtemps, que certaines plantes mélangées à un certain dosage (tenu jalousement secret) permettent de créer cette pâte de couleur sombre aux propriétés étonnantes.
Effet : Enduite à même la peau ou imprégnée sur les vêtements, cette pâte permet de vous camoufler et de vous rendre quasi indécelable à l’œil nu (permet de se fondre très facilement dans l'environnement, ne rend pas invisible). Fait gagner 1 rang de Furtivité.
Durée de 1 heure / 2 tours d’intrigue
Usage unique",,Boutique des objets communs,,20,0
339,,39,,,,,,,,1,,,,Frugalité,"Potion laiteuse au goût de ragoût, concoctée à l’origine à partir d’un rituel Graärh en l’honneur de l’Esprit-Lié de la Vache avec une recette à base de belettes fouisseuses.
Effet : Cette potion permet de remplacer des repas complets pour toute une journée et redonne des forces à l'utilisateur. Les Graärh l’utilisent parfois pour remplacer les provisions. En prendre plus d'une fois par jour peut rendre l’utilisateur malade, les symptômes s'apparentant à ceux d'une indigestion.
Usage unique",,Boutique des objets communs,,50,0
340,,39,,,,,,,,1,,,,Guérison légère,"Potion de couleur rubis et au goût velouté, elle est constituée à partir de quelques gouttes de sang de Sitaara, pour en tirer les propriétés cicatrisantes et de guérison de ce petit poisson.
Effet : Cette potion permet de refermer les blessures légères ou de ralentir une hémorragie de moyenne ampleur (sans pour autant la soigner complètement).
Usage unique",,Boutique des objets communs,,50,0
341,,39,,,,,,,,1,,,,Regain d’énergie,"Potion constituée à partir de sève de Tréant, à l’aspect verdâtre translucide et au goût légèrement sucré.
Effet : Cette potion permet de reconstituer son énergie. Fort utile quand on a usé de toutes ses forces et que l’on est à deux doigts de tomber dans les pommes.
Durée de 1 heure / 2 tours d’intrigue. La fatigue revient ensuite.
Usage unique",,Boutique des objets communs,,50,0
342,,39,,,,,,,,1,,,,Sans-rêve,"Potion constituée à partir d’ailes de Khana-sap broyées et imprégnée d’énergie magique, élaborée par des mages experts dans le flux Mental. De couleurs variées, elle présente toujours des iridescences qui semblent danser.
Effet : Cette potion plonge celui qui la boit dans un sommeil sans rêve et lui permet de récupérer ses forces.
Usage unique",,Boutique des objets communs,,50,0
343,,39,,,,,,,,1,,,,Tue-Douleur,"Potion constituée à partir de poudre d’excroissances de Keet-Mani imprégnées de sève d’arbres de la jungle, dont elle tire ses propriétés magiques. De couleur vert sombre et d’un goût étrangement salé.
Effet : Cette potion permet d'atténuer la douleur. On l'emploie généralement comme anesthésiant et son usage au combat est fortement déconseillé.
Usage unique",,Boutique des objets communs,,50,0
344,,39,,,,,,,,1,,,,Catalyseur de soin,"Potion au goût infect et terreux, d’aspect huileux et de couleur brunâtre sombre, constituée à partir de poudre de queue d’Ent.
Effet : Cette potion permet d'accélérer les capacités de guérison du corps, favorisant un rétablissement plus rapide de l’utilisateur. Tout acte de guérison mettra deux fois moins de temps pour agir.
Usage unique",,Boutique des objets communs,,100,0
345,,39,,,,,,,,1,,,,Immunité vampirique,"Potion de couleur rouge sombre et au goût âcre, qui serait constituée à partir de sang d’elfe immunisé selon certains.
Effet : cette potion immunise pour 24h aux effets du venin vampirique (transformation et douleur). Une prise trop régulière aura des effets néfastes sur l'organisme.
Usage unique",,Boutique des objets communs,,100,0
346,,39,,,,,,,,1,,,,Guérison supérieure,"Potion de couleur violette et au goût velouté, constituée à partir de quelques gouttes de sang de Sitaara, par des mages expert dans le Flux de Guérison.
Effet : Cette potion referme les blessures les plus graves, de type lourdes, à l'exceptions de celles qui sont mortelles ou nécessitent des soins plus spécifiques.
Ne peut toutefois être utilisée deux fois d’affilée sous peine de toxicité.
Usage unique",,Boutique des objets communs,,150,0
347,,39,,,,,,,,1,,,,Ultime recours,"Potion très rare dont les derniers elfes connaissant la recette en gardent jalousement le secret.
Effet : Cette potion est la plus puissante de toutes les potions de guérison et peut soigner les blessures les plus graves, même celles au potentiel mortel, ainsi que toutes les maladies et presque tous les poisons.
Usage unique",,Boutique des objets communs,,200,0
348,,39,,,,,,,,1,,,,Antidote vampirique,"Potion de couleur noir d’ébène, épaisse et au goût infect de sang âcre. Sa recette nécessite de nombreux ingrédients et est difficile à préparer.
Effet : Cette potion neutralise le venin vampirique injecté lors d'une morsure et empêche ainsi la transformation, à condition d'être ingérée dans les 24h qui suivent la morsure.
Elle perd assez rapidement ses propriétés et il est impossible de la conserver plus de cinq jours.
Usage unique",,Boutique des objets communs,,300,0
349,,39,,,,,,,,1,,,,Don d'Océan,"Un petit flacon empli d'eau provenant de la fontaine Vif-argent, imprégnée alors de la magie baptistrale, et conservée fraîche par magie.
Effet : Cette potion rend toute son énergie à celui qui la boit et efface les blessures physiques, ainsi que la peine. Elle permet de rester une semaine sans boire et apaise également la soif de sang des vampires.
Usage unique",,Boutique des objets communs,,300,0
350,,39,,,,,,,,1,,,,Antidote,"Décoction constituée à partir d’un savant mélange de plantes vénéneuses et de drogues puissantes, à l’odeur entêtante et au goût très amer.
Effet : Cette décoction permet de contrer les poisons les plus classiques. Aucun effet sur le venin vampirique. Il est possible de boire cette potion à l'avance, elle rend insensible aux poisons classiques pendant 3 jours. Cependant, elle entraîne une dépendance si elle est consommée régulièrement.
Usage unique",,Boutique des objets communs,,50,0
351,,39,,,,,,,,1,,,,Bouillon médicinal,"Bouillon constitué à partir de diverses herbes médicales accompagnées de foie de Prakash broyé. Certains lui trouvent une saveur de ragoût.
Effet : Cette décoction permet de guérir des maladies les plus communes. Selon la gravité de la maladie, il peut être nécessaire de renouveler son administration (le prix comprend un pack d’applications).
Usage unique",,Boutique des objets communs,,50,0
352,,39,,,,,,,,1,,,,Cicatrisant,"Pâte constituée à base de beurre mêlé avec de l'huile rosat et un peu de miel, elle forme un emplâtre assez consistant.
Effet : Cette pâte permet de favoriser la cicatrisation des plaies les plus légères (à plaies moyennes selon les cas).
Usage unique",,Boutique des objets communs,,50,0
353,,39,,,,,,,,1,,,,Maître de la douleur,"L'une des plus vieilles découvertes médicinales des Almaréens. Plante au goût amer.
Effet : Mâcher cette plante permet de s'anesthésier totalement tout le corps et de ne plus ressentir aucune douleur ! Elle est malheureusement très toxique et reste des semaines dans le sang, il faut donc l'utiliser uniquement dans les circonstances les plus graves. En abuser peut conduire à la mort !
Usage unique",,Boutique des objets communs,,50,0
354,,39,,,,,,,,1,,,,Pâte anti-brûlures,"Päte de consistance gélatineuse, constituée à partir d’Aloe Vera, elle est destinée à s’étaler sur toute l’étendue de la brûlure.
Effet : Cet enduit permet de soigner les brûlures, de tout degré. Il faut toutefois renouveler son application au moins deux fois par jour, et selon la gravité de la brûlure de 2 à 7 jours (le prix comprend un pack d’applications).
Usage unique",,Boutique des objets communs,,50,0
355,,39,,,,,,,,1,,,,Nécessaire à suture,"Nécessaire comprenant une aiguille de métal ou d’os, ainsi que du fil, souvent un fil de lin fort et égal, simple ou double, ciré.
Effet : Grâce à ce nécessaire à suture, les Almaréens formés à l’art de la médecine peuvent recoudre les bords d'une blessure et donc aider à sa cicatrisation. Méthode barbare selon les non almaréens, mais qui a fait ses preuves.
Prérequis : Réservé pour l’heure essentiellement à des Almaréens ou délimariens formés à cet art, ou sous justification RP.
Usage unique",,Boutique des objets communs,,20,0
356,,39,,,,,,,,1,,,,Tissu de soin,"Compresses imbibées d’un mélange de plantes désinfectantes qui ont aussi la faculté d'aider à la cicatrisation et à la coagulation.
Effet : Ces compresses épaisses permettent de désinfecter une plaie et de juguler une hémorragie dès lors qu'elle n'est pas trop importante (si aucune artère n’est touchée).
Usage unique",,Boutique des objets communs,,20,0
357,,39,,,,,,,,1,,,,Nécessaire chirurgical,"Une boîte qui contient de nombreux instruments (scalpel, scie, alcool de vin pour désinfecter, herbes médicinales, sels...).
Effet : Ce nécessaire permet de procéder à des chirurgies, telles que les amputations ou les extractions de projectiles. Ce nécessaire peut aussi être utilisé pour des chirurgies plus délicates telles que les ablations de masse.
Prérequis : Réservé pour l’heure essentiellement à des Almaréens ou délimariens formés à cet art, ou sous justification RP.
Usage unique",,Boutique des objets communs,,50,0
358,,40,,,,,,,,1,,,,Potion de sagacité,"Potion constituée à partir de poudre de cortex de Pieuvre-énergie.
Effet : Cette potion permet de stimuler les capacités intellectuelles, provoquant une augmentation d’un rang en Intuition pendant 1 heure / 2 tours d’intrigue.
Provoque cependant une grosse fatigue après coup (perte d’un rang en Endurance pour les 2 tours suivants) et a un effet addictif.
Usage unique",,Boutique des objets communs,,50,0
359,,40,,,,,,,,1,,,,Fertilité,"Une potion à la consistance pâteuse et à la couleur vert émeraude. Ancienne création des Elfes pour palier à leur très faible taux de natalité, améliorée avec l’eau du Tampocuilë.
Effet : Cette potion augmente les chances de concevoir un enfant en stimulant le corps de la femme qui la boit.
Bonus de +2 sur le jet de dés pour enfanter
Usage unique",,Boutique des objets communs,,200,0
360,,40,,,,,,,,1,,,,Puissance de la Trame,"Effet : Cette potion permet de lancer un sort d'un rang supérieur à son niveau.
Ne permet de lancer qu’un sort et un seul sort de la sorte.
Usage unique",,Boutique des objets communs,,200,0
361,,40,,,,,,,,1,,,,Baiser de la fleur de l’âge,"Effet : Cette potion permet de vieillir un être de race bipède de quelques années. Les effets de la potion ne concernent que le corps, l'esprit reste intact. La différence d'âge est aléatoire, allant de 3 à 18 ans.
En pratique : La quantité d'années ajoutées est déterminée par trois jets de dés à six faces. Les lancers doivent être effectués par un membre du staff.
Usage unique (une fois sur une vie). Rend l'utilisation de la potion “Baiser des jeunes années” impossible.",,Boutique des objets communs,,300,0
362,,40,,,,,,,,1,,,,Baiser des jeunes années,"Effet : Cette potion permet de rajeunir un être de race bipède de quelques années. Les effets de la potion ne concernent que le corps, l'esprit reste intact. La différence d'âge est aléatoire, allant de 3 à 18 ans.
En pratique : La quantité d'années soustraites est déterminée par trois jets de dés à six faces. Les lancers doivent être effectués par un membre du staff.
Usage unique (une fois sur une vie). Rend l'utilisation de la potion “Baiser de la fleur de l’âge” impossible.",,Boutique des objets communs,,300,0
363,,40,,,,,,,,1,,,,Potion du Cygne,"Une potion contenue dans une longue et fine fiole de couleur rouge aux entrelacs blanchâtres.
Effet : Une fois le breuvage ingéré, le sexe de la personne l'ayant bu change (ses formes, sa voix, ses attributs). L'effet dure une journée entière.
UTILISATION : une fois par mois IRL
Usage unique",,Boutique des objets communs,,300,0
